building_id,site_id,rows,anomalies,anomaly_rate,meter_0_rows,meter_0_anomalies,meter_0_present,meter_0_row_share,meter_0_anomaly_rate,meter_1_rows,meter_1_anomalies,meter_1_present,meter_1_row_share,meter_1_anomaly_rate,meter_2_rows,meter_2_anomalies,meter_2_present,meter_2_row_share,meter_2_anomaly_rate,meter_3_rows,meter_3_anomalies,meter_3_present,meter_3_row_share,meter_3_anomaly_rate,meter_count,anomaly_meter_count,zero_anomaly,anomaly_bin,size_bin,primary_use
532,3,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly
534,3,8782,45,0.0051241175130949,8782,45,1,1.0,0.0051241175130949,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q2,Entertainment/public assembly
536,3,8782,20,0.0022773855613755,8782,20,1,1.0,0.0022773855613755,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly
538,3,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Religious worship
540,3,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
542,3,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
544,3,8518,0,0.0,8518,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services
546,3,8662,0,0.0,8662,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services
548,3,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Healthcare
550,3,8758,0,0.0,8758,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Public services
552,3,8782,2,0.0002277385561375,8782,2,1,1.0,0.0002277385561375,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Public services
554,3,8782,1,0.0001138692780687,8782,1,1,1.0,0.0001138692780687,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Entertainment/public assembly
556,3,8757,16,0.0018271097407788,8757,16,1,1.0,0.0018271097407788,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Healthcare
558,3,8758,2,0.0002283626398721,8758,2,1,1.0,0.0002283626398721,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
560,3,8710,24,0.0027554535017221,8710,24,1,1.0,0.0027554535017221,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
562,3,8782,33,0.0037576861762696,8782,33,1,1.0,0.0037576861762696,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
564,3,8782,0,0.0,8782,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services
566,4,8624,2,0.0002319109461966,8624,2,1,1.0,0.0002319109461966,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education
568,4,3298,0,0.0,3298,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
570,4,8783,5,0.0005692815666628,8783,5,1,1.0,0.0005692815666628,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
572,4,8712,2,0.0002295684113865,8712,2,1,1.0,0.0002295684113865,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education
574,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
576,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
578,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Lodging/residential
580,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
582,4,8736,0,0.0,8736,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
584,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
586,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services
588,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
590,4,8737,3563,0.4078058830262103,8737,3563,1,1.0,0.4078058830262103,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Education
592,4,8779,14,0.001594714659984,8779,14,1,1.0,0.001594714659984,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education
594,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
596,4,8775,0,0.0,8775,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
598,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Public services
600,4,8773,0,0.0,8773,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
602,4,5713,4,0.0007001575354454,5713,4,1,1.0,0.0007001575354454,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Entertainment/public assembly
604,4,1012,285,0.2816205533596838,1012,285,1,1.0,0.2816205533596838,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Education
606,4,8750,0,0.0,8750,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Utility
608,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly
610,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly
612,4,8779,0,0.0,8779,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
614,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Lodging/residential
616,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
618,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
620,4,8783,8,0.0009108505066605,8783,8,1,1.0,0.0009108505066605,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
622,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
624,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
626,4,6690,2,0.0002989536621823,6690,2,1,1.0,0.0002989536621823,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Public services
628,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
630,4,8781,0,0.0,8781,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
632,4,8775,1,0.0001139601139601,8775,1,1,1.0,0.0001139601139601,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education
634,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
636,4,8778,0,0.0,8778,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
638,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
640,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Entertainment/public assembly
642,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
644,4,8723,0,0.0,8723,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Entertainment/public assembly
646,4,8783,0,0.0,8783,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
648,4,8772,0,0.0,8772,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
650,4,8781,0,0.0,8781,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q2,Education
652,4,8774,0,0.0,8774,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
654,4,8732,4,0.0004580852038479,8732,4,1,1.0,0.0004580852038479,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Education
656,5,8784,69,0.0078551912568306,8784,69,1,1.0,0.0078551912568306,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Other
658,5,8784,75,0.0085382513661202,8784,75,1,1.0,0.0085382513661202,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
660,5,8784,23,0.0026183970856102,8784,23,1,1.0,0.0026183970856102,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Entertainment/public assembly
662,5,8784,74,0.0084244080145719,8784,74,1,1.0,0.0084244080145719,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
664,5,8784,69,0.0078551912568306,8784,69,1,1.0,0.0078551912568306,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
666,5,8784,73,0.0083105646630236,8784,73,1,1.0,0.0083105646630236,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
668,5,8784,241,0.0274362477231329,8784,241,1,1.0,0.0274362477231329,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
670,5,8784,23,0.0026183970856102,8784,23,1,1.0,0.0026183970856102,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Healthcare
672,5,8784,55,0.0062613843351548,8784,55,1,1.0,0.0062613843351548,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Manufacturing/industrial
674,5,8784,130,0.014799635701275,8784,130,1,1.0,0.014799635701275,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
676,5,8784,0,0.0,8784,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q3,Manufacturing/industrial
678,5,8784,431,0.0490664845173041,8784,431,1,1.0,0.0490664845173041,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Public services
680,5,8784,102,0.0116120218579234,8784,102,1,1.0,0.0116120218579234,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Public services
682,5,8784,0,0.0,8784,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q3,Entertainment/public assembly
684,5,8784,356,0.0405282331511839,8784,356,1,1.0,0.0405282331511839,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Office
686,5,8784,253,0.0288023679417122,8784,253,1,1.0,0.0288023679417122,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office
688,5,8784,100,0.0113843351548269,8784,100,1,1.0,0.0113843351548269,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office
690,5,8784,77,0.0087659380692167,8784,77,1,1.0,0.0087659380692167,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Office
692,5,8784,24,0.0027322404371584,8784,24,1,1.0,0.0027322404371584,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Office
694,5,8784,97,0.0110428051001821,8784,97,1,1.0,0.0110428051001821,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
696,5,8784,74,0.0084244080145719,8784,74,1,1.0,0.0084244080145719,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
698,5,8784,46,0.0052367941712204,8784,46,1,1.0,0.0052367941712204,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
700,5,8784,89,0.0101320582877959,8784,89,1,1.0,0.0101320582877959,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
702,5,8784,71,0.0080828779599271,8784,71,1,1.0,0.0080828779599271,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
704,5,8784,74,0.0084244080145719,8784,74,1,1.0,0.0084244080145719,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
706,5,8784,36,0.0040983606557377,8784,36,1,1.0,0.0040983606557377,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
708,5,8784,118,0.0134335154826958,8784,118,1,1.0,0.0134335154826958,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
710,5,8784,77,0.0087659380692167,8784,77,1,1.0,0.0087659380692167,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
712,5,8784,79,0.0089936247723132,8784,79,1,1.0,0.0089936247723132,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
714,5,8784,71,0.0080828779599271,8784,71,1,1.0,0.0080828779599271,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
716,5,8784,74,0.0084244080145719,8784,74,1,1.0,0.0084244080145719,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
718,5,8784,79,0.0089936247723132,8784,79,1,1.0,0.0089936247723132,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
720,5,8784,33,0.0037568306010928,8784,33,1,1.0,0.0037568306010928,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q3,Education
722,5,8784,78,0.008879781420765,8784,78,1,1.0,0.008879781420765,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
724,5,8784,287,0.0326730418943533,8784,287,1,1.0,0.0326730418943533,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
726,5,8784,0,0.0,8784,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q3,Education
728,5,8784,71,0.0080828779599271,8784,71,1,1.0,0.0080828779599271,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
730,5,8784,223,0.0253870673952641,8784,223,1,1.0,0.0253870673952641,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
732,5,8784,339,0.0385928961748633,8784,339,1,1.0,0.0385928961748633,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
734,5,8784,79,0.0089936247723132,8784,79,1,1.0,0.0089936247723132,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
736,5,8784,102,0.0116120218579234,8784,102,1,1.0,0.0116120218579234,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Education
738,5,8784,1642,0.1869307832422586,8784,1642,1,1.0,0.1869307832422586,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education
740,5,8784,8784,1.0,8784,8784,1,1.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q3,Education
742,5,8784,265,0.0301684881602914,8784,265,1,1.0,0.0301684881602914,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
744,5,8784,77,0.0087659380692167,8784,77,1,1.0,0.0087659380692167,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q3,Entertainment/public assembly
746,6,8776,22,0.0025068368277119,8776,22,1,1.0,0.0025068368277119,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Office
748,6,16254,145,0.0089208810139042,8767,0,1,0.5393749230958533,0.0,7487,145,1,0.4606250769041466,0.0193669026312274,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Office
750,6,25068,504,0.0201053135471517,8760,14,1,0.3494494973671613,0.0015981735159817,7525,148,1,0.3001835008776129,0.0196677740863787,8783,342,1,0.3503670017552258,0.0389388591597404,0,0,0,0.0,0.0,3,3,0,positive_mid,size_q4,Education
752,6,7487,182,0.0243088019233337,0,0,0,0.0,0.0,7487,182,1,1.0,0.0243088019233337,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Public services
754,6,8760,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8760,0,1,1.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Office
756,6,8775,5,0.0005698005698005,8775,5,1,1.0,0.0005698005698005,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Lodging/residential
758,6,17557,7190,0.4095232670729623,8775,5,1,0.4998006493136641,0.0005698005698005,0,0,0,0.0,0.0,8782,7185,1,0.5001993506863359,0.8181507629241631,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Lodging/residential
760,6,8776,0,0.0,8776,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Office
762,6,17059,7256,0.4253473239932001,8652,28,1,0.5071809601969635,0.0032362459546925,0,0,0,0.0,0.0,8407,7228,1,0.4928190398030365,0.8597597240394909,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education
764,6,17558,3,0.0001708622849982,8782,0,1,0.5001708622849983,0.0,0,0,0,0.0,0.0,8776,3,1,0.4998291377150017,0.000341841385597,0,0,0,0.0,0.0,2,1,0,positive_low,size_q3,Education
766,6,17549,800,0.0455866431135677,8776,0,1,0.500085474955838,0.0,0,0,0,0.0,0.0,8773,800,1,0.499914525044162,0.0911888749572552,0,0,0,0.0,0.0,2,1,0,positive_high,size_q3,Office
768,6,8721,0,0.0,8721,0,1,1.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,zero,size_q1,Education
770,6,25069,2080,0.0829710000398899,8775,3,1,0.3500339064182855,0.0003418803418803,7525,1464,1,0.3001715265866209,0.1945514950166113,8769,613,1,0.3497945669950935,0.069905348386361,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
772,6,8678,2771,0.3193132058077898,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8678,2771,1,1.0,0.3193132058077898,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Lodging/residential
774,6,26325,4005,0.1521367521367521,8775,0,1,0.3333333333333333,0.0,8781,3025,1,0.3335612535612535,0.3444937934176062,8769,980,1,0.3331054131054131,0.1117573269472003,0,0,0,0.0,0.0,3,2,0,positive_high,size_q4,Lodging/residential
776,6,25023,1527,0.0610238580505934,8775,0,1,0.3506773768133317,0.0,7487,146,1,0.2992047316468849,0.01950046747696,8761,1381,1,0.3501178915397834,0.1576304074877297,0,0,0,0.0,0.0,3,2,0,positive_high,size_q4,Office
778,6,16860,7251,0.4300711743772242,8775,3,1,0.5204626334519573,0.0003418803418803,8085,7248,1,0.4795373665480427,0.8964749536178107,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Entertainment/public assembly
780,6,16119,3874,0.2403374899187294,8775,7,1,0.5443886097152428,0.0007977207977207,7344,3867,1,0.4556113902847571,0.5265522875816994,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,0,positive_high,size_q3,Education
782,6,8781,19,0.0021637626693998,8781,19,1,1.0,0.0021637626693998,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q2,Education
784,6,17558,189,0.0107643239548923,8775,0,1,0.4997721836200022,0.0,0,0,0,0.0,0.0,8783,189,1,0.5002278163799977,0.0215188432198565,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Education
786,6,7488,180,0.0240384615384615,0,0,0,0.0,0.0,7488,180,1,1.0,0.0240384615384615,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Education
788,6,8775,1,0.0001139601139601,8775,1,1,1.0,0.0001139601139601,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_low,size_q1,Public services
790,7,17180,124,0.0072176949941792,0,0,0,0.0,0.0,8590,124,1,0.5,0.0144353899883585,8590,0,1,0.5,0.0,0,0,0,0.0,0.0,2,1,0,positive_mid,size_q3,Education
792,7,17192,143,0.0083178222429036,0,0,0,0.0,0.0,8596,67,1,0.5,0.0077943229409027,8596,76,1,0.5,0.0088413215449046,0,0,0,0.0,0.0,2,2,0,positive_mid,size_q3,Education
794,7,26343,175,0.0066431310025433,8782,0,1,0.3333712940819193,0.0,8779,175,1,0.3332574118361614,0.0199339332498006,0,0,0,0.0,0.0,8782,0,1,0.3333712940819193,0.0,3,1,0,positive_mid,size_q4,Education
796,7,26343,975,0.037011729871313,8781,1,1,0.3333333333333333,0.0001138822457578,8781,974,1,0.3333333333333333,0.1109213073681813,8781,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,3,2,0,positive_mid,size_q4,Education
798,7,26343,236,0.008958736666287,8781,2,1,0.3333333333333333,0.0002277644915157,8781,0,1,0.3333333333333333,0.0,8781,234,1,0.3333333333333333,0.0266484455073454,0,0,0,0.0,0.0,3,2,0,positive_mid,size_q4,Education
800,7,26343,5709,0.2167179136772577,8781,234,1,0.3333333333333333,0.0266484455073454,8781,5170,1,0.3333333333333333,0.5887712105682724,8781,305,1,0.3333333333333333,0.0347340849561553,0,0,0,0.0,0.0,3,3,0,positive_high,size_q4,Education
802,7,26343,5657,0.2147439547507877,8781,5645,1,0.3333333333333333,0.6428652773032684,8781,12,1,0.3333333333333333,0.0013665869490946,8781,0,1,0.3333333333333333,0.0,0,0,0,0.0,0.0,3,2,0,positive_high,size_q4,Education
804,8,7871,456,0.0579341887943082,7871,456,1,1.0,0.0579341887943082,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_high,size_q1,Office
806,8,8423,168,0.0199453876291107,8423,168,1,1.0,0.0199453876291107,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,positive_mid,size_q1,Other
