building_seed,K,building_id,selected_rows,selected_anomalies,selected_normals,selected_anomaly_rate
49,100,966,675,168,507,0.24888888888888888
49,100,316,194,0,194,0.0
49,100,718,170,17,153,0.1
49,100,648,164,0,164,0.0
49,100,228,2384,2058,326,0.863255033557047
49,100,1040,156,0,156,0.0
49,100,482,170,2,168,0.011764705882352941
49,100,1138,177,0,177,0.0
49,100,48,572,463,109,0.8094405594405595
49,100,1264,1801,1557,244,0.8645197112715158
49,100,1410,317,18,299,0.056782334384858045
49,100,990,452,135,317,0.29867256637168144
49,100,538,155,0,155,0.0
49,100,998,534,56,478,0.10486891385767791
49,100,286,345,12,333,0.034782608695652174
49,100,1104,1047,607,440,0.5797516714422158
49,100,136,574,458,116,0.7979094076655052
49,100,386,155,2,153,0.012903225806451613
49,100,666,185,21,164,0.11351351351351352
49,100,652,168,0,168,0.0
49,100,870,172,23,149,0.13372093023255813
49,100,66,926,830,96,0.896328293736501
49,100,1448,164,0,164,0.0
49,100,484,161,2,159,0.012422360248447204
49,100,930,227,61,166,0.2687224669603524
49,100,1274,1207,757,450,0.6271748135874068
49,100,1146,351,2,349,0.005698005698005698
49,100,208,350,3,347,0.008571428571428572
49,100,320,183,2,181,0.01092896174863388
49,100,762,1939,1767,172,0.9112944816915935
49,100,1028,1490,1138,352,0.763758389261745
49,100,1404,392,129,263,0.32908163265306123
49,100,434,167,0,167,0.0
49,100,878,573,154,419,0.268760907504363
49,100,734,181,12,169,0.06629834254143646
49,100,622,163,0,163,0.0
49,100,1212,543,9,534,0.016574585635359115
49,100,94,982,874,108,0.890020366598778
49,100,172,489,105,384,0.2147239263803681
49,100,344,178,0,178,0.0
49,100,1288,738,299,439,0.4051490514905149
49,100,808,171,38,133,0.2222222222222222
49,100,1046,180,1,179,0.005555555555555556
49,100,530,169,0,169,0.0
49,100,1090,551,2,549,0.003629764065335753
49,100,1360,322,29,293,0.09006211180124224
50,10,430,152,6,146,0.039473684210526314
50,10,1074,316,0,316,0.0
50,10,210,450,3,447,0.006666666666666667
50,10,1338,289,19,270,0.0657439446366782
50,10,888,620,188,432,0.3032258064516129
50,10,34,856,774,82,0.9042056074766355
50,10,1302,1836,1494,342,0.8137254901960784
50,10,432,158,2,156,0.012658227848101266
50,10,714,156,14,142,0.08974358974358974
50,10,606,167,0,167,0.0
50,20,430,155,6,149,0.03870967741935484
50,20,1074,325,0,325,0.0
50,20,210,463,3,460,0.0064794816414686825
50,20,1338,297,19,278,0.06397306397306397
50,20,888,632,188,444,0.2974683544303797
50,20,34,860,774,86,0.9
50,20,1302,1845,1494,351,0.8097560975609757
50,20,432,166,2,164,0.012048192771084338
50,20,714,157,14,143,0.08917197452229299
50,20,606,170,0,170,0.0
50,20,836,120,0,120,0.0
50,20,144,1032,833,199,0.8071705426356589
50,20,308,161,0,161,0.0
50,20,1094,547,66,481,0.1206581352833638
50,20,772,491,400,91,0.814663951120163
50,20,200,1411,1072,339,0.7597448618001418
50,20,1438,293,14,279,0.04778156996587031
50,20,914,567,115,452,0.20282186948853614
50,20,460,137,0,137,0.0
50,20,1052,171,0,171,0.0
50,50,430,155,6,149,0.03870967741935484
50,50,1074,325,0,325,0.0
50,50,210,463,3,460,0.0064794816414686825
50,50,1338,298,19,279,0.06375838926174497
50,50,888,632,188,444,0.2974683544303797
50,50,34,860,774,86,0.9
50,50,1302,1845,1494,351,0.8097560975609757
50,50,432,166,2,164,0.012048192771084338
50,50,714,157,14,143,0.08917197452229299
50,50,606,170,0,170,0.0
50,50,836,120,0,120,0.0
50,50,144,1452,1253,199,0.8629476584022039
50,50,308,161,0,161,0.0
50,50,1094,571,89,482,0.15586690017513136
50,50,772,682,591,91,0.8665689149560117
50,50,200,1883,1544,339,0.8199681359532661
50,50,1438,297,18,279,0.06060606060606061
50,50,914,604,152,452,0.25165562913907286
50,50,460,137,0,137,0.0
50,50,1052,171,0,171,0.0
50,50,50,867,699,168,0.8062283737024222
50,50,1316,222,42,180,0.1891891891891892
50,50,1026,145,4,141,0.027586206896551724
50,50,1158,809,334,475,0.41285537700865266
50,50,324,153,0,153,0.0
50,50,730,185,47,138,0.25405405405405407
50,50,588,170,0,170,0.0
50,50,170,299,1,298,0.0033444816053511705
50,50,1434,244,0,244,0.0
50,50,548,158,0,158,0.0
50,50,988,191,45,146,0.2356020942408377
50,50,834,222,72,150,0.32432432432432434
50,50,1150,463,3,460,0.0064794816414686825
50,50,46,818,729,89,0.89119804400978
50,50,476,191,25,166,0.13089005235602094
50,50,1228,865,380,485,0.4393063583815029
50,50,198,348,52,296,0.14942528735632185
50,50,802,1611,1244,367,0.7721911855990068
50,50,712,164,22,142,0.13414634146341464
50,50,438,169,0,169,0.0
50,50,586,144,0,144,0.0
50,50,1334,276,0,276,0.0
50,50,996,698,243,455,0.34813753581661894
50,50,1174,483,154,329,0.3188405797101449
50,50,132,169,3,166,0.01775147928994083
50,50,418,154,0,154,0.0
50,50,98,1151,969,182,0.841876629018245
50,50,220,548,57,491,0.10401459854014598
50,50,764,327,0,327,0.0
50,50,1272,1607,1228,379,0.7641568139390168
50,100,430,166,7,159,0.04216867469879518
50,100,1074,349,0,349,0.0
50,100,210,481,3,478,0.006237006237006237
50,100,1338,307,20,287,0.06514657980456026
50,100,888,673,206,467,0.3060921248142645
50,100,34,962,873,89,0.9074844074844075
50,100,1302,2025,1660,365,0.8197530864197531
50,100,432,168,2,166,0.011904761904761904
50,100,714,174,21,153,0.1206896551724138
50,100,606,180,0,180,0.0
50,100,836,125,0,125,0.0
50,100,144,1700,1495,205,0.8794117647058823
50,100,308,169,0,169,0.0
50,100,1094,602,100,502,0.16611295681063123
50,100,772,798,703,95,0.8809523809523809
50,100,200,2206,1852,354,0.8395285584768812
50,100,1438,310,20,290,0.06451612903225806
50,100,914,649,180,469,0.2773497688751926
50,100,460,139,0,139,0.0
50,100,1052,177,0,177,0.0
50,100,50,1043,864,179,0.8283796740172579
50,100,1316,231,48,183,0.2077922077922078
50,100,1026,151,5,146,0.033112582781456956
50,100,1158,878,382,496,0.43507972665148065
50,100,324,163,0,163,0.0
50,100,730,201,55,146,0.2736318407960199
50,100,588,177,0,177,0.0
50,100,170,314,1,313,0.0031847133757961785
50,100,1434,258,0,258,0.0
50,100,548,168,0,168,0.0
50,100,988,209,56,153,0.2679425837320574
50,100,834,252,91,161,0.3611111111111111
50,100,1150,479,3,476,0.006263048016701462
50,100,46,967,876,91,0.905894519131334
50,100,476,201,26,175,0.12935323383084577
50,100,1228,968,459,509,0.47417355371900827
50,100,198,386,67,319,0.17357512953367876
50,100,802,1857,1470,387,0.7915993537964459
50,100,712,175,26,149,0.14857142857142858
50,100,438,175,0,175,0.0
50,100,586,154,0,154,0.0
50,100,1334,291,0,291,0.0
50,100,996,755,279,476,0.3695364238410596
50,100,1174,533,183,350,0.3433395872420263
50,100,132,177,3,174,0.01694915254237288
50,100,418,165,0,165,0.0
50,100,98,1337,1143,194,0.8548990276738968
50,100,220,573,63,510,0.1099476439790576
50,100,764,336,1,335,0.002976190476190476
50,100,1272,1856,1462,394,0.7877155172413793
50,100,318,161,0,161,0.0
50,100,1104,1087,655,432,0.6025758969641214
50,100,810,145,0,145,0.0
50,100,1404,395,138,257,0.3493670886075949
50,100,924,707,206,501,0.2913719943422914
50,100,530,163,0,163,0.0
50,100,698,191,14,177,0.07329842931937172
50,100,636,150,0,150,0.0
50,100,164,184,4,180,0.021739130434782608
50,100,1068,215,84,131,0.39069767441860465
50,100,420,28,0,28,0.0
50,100,1188,186,1,185,0.005376344086021506
50,100,104,950,851,99,0.8957894736842106
50,100,1282,225,55,170,0.24444444444444444
50,100,1436,291,0,291,0.0
50,100,932,1123,694,429,0.6179875333926982
50,100,360,181,3,178,0.016574585635359115
50,100,1004,175,10,165,0.05714285714285714
50,100,182,149,4,145,0.026845637583892617
50,100,1086,351,0,351,0.0
50,100,112,1754,1511,243,0.8614595210946409
50,100,380,157,0,157,0.0
50,100,694,217,23,194,0.10599078341013825
50,100,566,168,1,167,0.005952380952380952
50,100,848,702,587,115,0.8361823361823362
50,100,66,968,876,92,0.9049586776859504
50,100,1368,247,0,247,0.0
50,100,426,174,1,173,0.005747126436781609
50,100,982,222,64,158,0.2882882882882883
50,100,1288,755,327,428,0.433112582781457
50,100,1216,440,84,356,0.19090909090909092
50,100,194,354,0,354,0.0
50,100,516,163,2,161,0.012269938650306749
50,100,778,2092,1896,196,0.9063097514340345
50,100,1032,477,1,476,0.0020964360587002098
50,100,1386,449,19,430,0.042316258351893093
50,100,994,1162,720,442,0.6196213425129088
50,100,382,174,0,174,0.0
50,100,666,183,23,160,0.12568306010928962
50,100,616,161,0,161,0.0
50,100,1092,465,3,462,0.0064516129032258064
50,100,2,991,895,96,0.9031281533804238
50,100,286,335,14,321,0.041791044776119404
50,100,492,206,37,169,0.1796116504854369
50,100,1318,782,326,456,0.41687979539641945
50,100,854,273,129,144,0.4725274725274725
50,100,1036,150,1,149,0.006666666666666667
50,100,472,146,0,146,0.0
50,100,1196,338,0,338,0.0
50,100,1336,448,36,412,0.08035714285714286
51,10,476,173,21,152,0.12138728323699421
51,10,1144,956,709,247,0.7416317991631799
51,10,284,563,208,355,0.369449378330373
51,10,1370,123,0,123,0.0
51,10,896,602,140,462,0.23255813953488372
51,10,96,923,727,196,0.7876489707475623
51,10,1294,1216,677,539,0.5567434210526315
51,10,362,139,0,139,0.0
51,10,648,140,0,140,0.0
51,10,710,165,18,147,0.10909090909090909
51,20,476,216,40,176,0.18518518518518517
51,20,1144,1460,1174,286,0.8041095890410959
51,20,284,748,332,416,0.44385026737967914
51,20,1370,143,0,143,0.0
51,20,896,766,232,534,0.3028720626631854
51,20,96,1405,1180,225,0.8398576512455516
51,20,1294,1731,1116,615,0.6447140381282496
51,20,362,160,0,160,0.0
51,20,648,162,0,162,0.0
51,20,710,195,27,168,0.13846153846153847
51,20,824,233,86,147,0.36909871244635195
51,20,114,1019,720,299,0.7065750736015701
51,20,528,96,0,96,0.0
51,20,1180,331,3,328,0.00906344410876133
51,20,768,168,0,168,0.0
51,20,274,165,0,165,0.0
51,20,1326,412,0,412,0.0
51,20,984,264,87,177,0.32954545454545453
51,20,488,164,0,164,0.0
51,20,1056,162,3,159,0.018518518518518517
51,50,476,222,40,182,0.18018018018018017
51,50,1144,1473,1174,299,0.7970128988458928
51,50,284,761,332,429,0.43626806833114323
51,50,1370,150,0,150,0.0
51,50,896,780,232,548,0.29743589743589743
51,50,96,1413,1180,233,0.835102618542109
51,50,1294,1753,1116,637,0.6366229321163719
51,50,362,164,0,164,0.0
51,50,648,169,0,169,0.0
51,50,710,205,27,178,0.13170731707317074
51,50,824,239,86,153,0.3598326359832636
51,50,114,1027,720,307,0.7010710808179162
51,50,528,99,0,99,0.0
51,50,1180,338,3,335,0.008875739644970414
51,50,768,172,0,172,0.0
51,50,274,171,0,171,0.0
51,50,1326,424,0,424,0.0
51,50,984,268,87,181,0.3246268656716418
51,50,488,171,0,171,0.0
51,50,1056,174,3,171,0.017241379310344827
51,50,56,1093,998,95,0.9130832570905764
51,50,1244,1258,812,446,0.6454689984101749
51,50,1014,164,10,154,0.06097560975609756
51,50,1178,378,2,376,0.005291005291005291
51,50,336,197,1,196,0.005076142131979695
51,50,626,123,2,121,0.016260162601626018
51,50,660,187,7,180,0.0374331550802139
51,50,258,1673,1409,264,0.8421996413628213
51,50,1388,166,0,166,0.0
51,50,500,152,0,152,0.0
51,50,990,479,154,325,0.32150313152400833
51,50,856,463,307,156,0.6630669546436285
51,50,1212,551,10,541,0.018148820326678767
51,50,92,1238,983,255,0.7940226171243941
51,50,352,169,0,169,0.0
51,50,1260,709,188,521,0.2651622002820874
51,50,164,189,5,184,0.026455026455026454
51,50,790,345,32,313,0.0927536231884058
51,50,574,144,0,144,0.0
51,50,344,181,0,181,0.0
51,50,742,246,80,166,0.3252032520325203
51,50,1340,142,0,142,0.0
51,50,930,239,70,169,0.2928870292887029
51,50,1084,621,304,317,0.4895330112721417
51,50,110,852,743,109,0.8720657276995305
51,50,328,181,0,181,0.0
51,50,24,1084,977,107,0.9012915129151291
51,50,288,182,2,180,0.01098901098901099
51,50,750,643,136,507,0.2115085536547434
51,50,1312,778,268,510,0.3444730077120823
51,100,476,223,40,183,0.17937219730941703
51,100,1144,1477,1174,303,0.7948544346648612
51,100,284,770,332,438,0.43116883116883115
51,100,1370,152,0,152,0.0
51,100,896,785,232,553,0.29554140127388534
51,100,96,1417,1180,237,0.8327452364149612
51,100,1294,1757,1116,641,0.6351735913488902
51,100,362,165,0,165,0.0
51,100,648,171,0,171,0.0
51,100,710,207,27,180,0.13043478260869565
51,100,824,240,86,154,0.35833333333333334
51,100,114,1032,720,312,0.6976744186046512
51,100,528,102,0,102,0.0
51,100,1180,340,3,337,0.008823529411764706
51,100,768,173,0,173,0.0
51,100,274,174,0,174,0.0
51,100,1326,432,0,432,0.0
51,100,984,268,87,181,0.3246268656716418
51,100,488,174,0,174,0.0
51,100,1056,176,3,173,0.017045454545454544
51,100,56,1094,998,96,0.9122486288848263
51,100,1244,1266,812,454,0.641390205371248
51,100,1014,165,10,155,0.06060606060606061
51,100,1178,381,2,379,0.005249343832020997
51,100,336,200,1,199,0.005
51,100,626,126,2,124,0.015873015873015872
51,100,660,188,7,181,0.03723404255319149
51,100,258,1675,1409,266,0.8411940298507463
51,100,1388,167,0,167,0.0
51,100,500,154,0,154,0.0
51,100,990,486,154,332,0.3168724279835391
51,100,856,466,307,159,0.6587982832618026
51,100,1212,559,10,549,0.017889087656529516
51,100,92,1243,983,260,0.7908286403861625
51,100,352,170,0,170,0.0
51,100,1260,719,188,531,0.2614742698191933
51,100,164,193,5,188,0.025906735751295335
51,100,790,349,32,317,0.09169054441260745
51,100,574,148,0,148,0.0
51,100,344,183,0,183,0.0
51,100,742,246,80,166,0.3252032520325203
51,100,1340,146,0,146,0.0
51,100,930,242,70,172,0.2892561983471074
51,100,1084,622,304,318,0.4887459807073955
51,100,110,855,743,112,0.8690058479532163
51,100,328,184,0,184,0.0
51,100,24,1088,977,111,0.8979779411764706
51,100,288,186,2,184,0.010752688172043012
51,100,750,652,136,516,0.2085889570552147
51,100,1312,781,268,513,0.34314980793854033
51,100,420,28,0,28,0.0
51,100,1076,372,9,363,0.024193548387096774
51,100,820,213,45,168,0.2112676056338028
51,100,1412,886,592,294,0.6681715575620768
51,100,944,220,60,160,0.2727272727272727
51,100,408,181,0,181,0.0
51,100,616,169,0,169,0.0
51,100,674,210,20,190,0.09523809523809523
51,100,244,948,458,490,0.4831223628691983
51,100,1066,240,80,160,0.3333333333333333
51,100,524,188,0,188,0.0
51,100,1142,926,622,304,0.67170626349892
51,100,44,774,677,97,0.8746770025839793
51,100,1224,594,83,511,0.13973063973063973
51,100,1390,355,0,355,0.0
51,100,938,208,49,159,0.23557692307692307
51,100,466,156,0,156,0.0
51,100,1020,185,3,182,0.016216216216216217
51,100,178,352,3,349,0.008522727272727272
51,100,1184,345,1,344,0.002898550724637681
51,100,140,572,431,141,0.7534965034965035
51,100,386,158,2,156,0.012658227848101266
51,100,620,158,1,157,0.006329113924050633
51,100,700,211,20,191,0.0947867298578199
51,100,814,196,45,151,0.22959183673469388
51,100,82,1007,765,242,0.759682224428997
51,100,1424,300,10,290,0.03333333333333333
51,100,508,181,1,180,0.0055248618784530384
51,100,978,1168,668,500,0.571917808219178
51,100,1296,1240,595,645,0.4798387096774194
51,100,1096,209,29,180,0.13875598086124402
51,100,256,354,0,354,0.0
51,100,564,174,0,174,0.0
51,100,762,1729,1549,180,0.8958935801041065
51,100,1028,1361,996,365,0.7318148420279207
51,100,1342,838,431,407,0.5143198090692124
51,100,916,688,164,524,0.23837209302325582
51,100,348,162,0,162,0.0
51,100,612,160,0,160,0.0
51,100,714,176,14,162,0.07954545454545454
51,100,1130,1635,1424,211,0.8709480122324159
51,100,36,847,737,110,0.8701298701298701
51,100,252,1416,1176,240,0.8305084745762712
51,100,400,162,0,162,0.0
51,100,1274,1138,678,460,0.5957820738137083
51,100,818,220,59,161,0.2681818181818182
51,100,1064,160,0,160,0.0
51,100,458,162,3,159,0.018518518518518517
51,100,1188,195,0,195,0.0
51,100,1334,304,0,304,0.0
